Streaming output truncated to the last 5000 lines.
2026-05-10 02:54:45,646 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2035 total_rows=2035
2026-05-10 02:54:45,649 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200107.taz rows=2035
2026-05-10 02:54:46,155 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2297 total_rows=2297
2026-05-10 02:54:46,159 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200108.taz rows=2297
2026-05-10 02:54:46,690 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2587 total_rows=2587
2026-05-10 02:54:46,693 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200109.taz rows=2587
2026-05-10 02:54:47,316 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2776 total_rows=2776
2026-05-10 02:54:47,320 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200110.taz rows=2776
2026-05-10 02:54:47,413 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=473 total_rows=473
2026-05-10 02:54:47,414 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200111.taz rows=473
2026-05-10 02:54:48,159 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3559 total_rows=3559
2026-05-10 02:54:48,163 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200112.taz rows=3559
2026-05-10 02:54:48,536 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1612 total_rows=1612
2026-05-10 02:54:48,539 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200113.taz rows=1612
2026-05-10 02:54:49,034 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2274 total_rows=2274
2026-05-10 02:54:49,037 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200114.taz rows=2274
2026-05-10 02:54:49,683 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2743 total_rows=2743
2026-05-10 02:54:49,687 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200115.taz rows=2743
2026-05-10 02:54:49,950 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1170 total_rows=1170
2026-05-10 02:54:49,952 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200116.taz rows=1170
2026-05-10 02:54:50,778 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3900 total_rows=3900
2026-05-10 02:54:50,782 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200117.taz rows=3900
2026-05-10 02:54:51,272 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2286 total_rows=2286
2026-05-10 02:54:51,275 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200118.taz rows=2286
2026-05-10 02:54:51,852 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2747 total_rows=2747
2026-05-10 02:54:51,855 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200119.taz rows=2747
2026-05-10 02:54:52,556 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2942 total_rows=2942
2026-05-10 02:54:52,561 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200120.taz rows=2942
2026-05-10 02:54:52,854 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1421 total_rows=1421
2026-05-10 02:54:52,856 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200121.taz rows=1421
2026-05-10 02:54:53,117 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1271 total_rows=1271
2026-05-10 02:54:53,119 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200122.taz rows=1271
2026-05-10 02:54:54,230 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4769 total_rows=4769
2026-05-10 02:54:54,235 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200123.taz rows=4769
2026-05-10 02:54:54,808 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2546 total_rows=2546
2026-05-10 02:54:54,812 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200124.taz rows=2546
2026-05-10 02:54:55,547 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3202 total_rows=3202
2026-05-10 02:54:55,551 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200125.taz rows=3202
2026-05-10 02:54:55,784 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1122 total_rows=1122
2026-05-10 02:54:55,786 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200126.taz rows=1122
2026-05-10 02:54:56,538 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3546 total_rows=3546
2026-05-10 02:54:56,542 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200127.taz rows=3546
2026-05-10 02:54:56,954 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1862 total_rows=1862
2026-05-10 02:54:56,957 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200128.taz rows=1862
2026-05-10 02:54:57,508 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2586 total_rows=2586
2026-05-10 02:54:57,511 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200129.taz rows=2586
2026-05-10 02:54:58,418 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3940 total_rows=3940
2026-05-10 02:54:58,423 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200130.taz rows=3940
2026-05-10 02:54:58,634 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1061 total_rows=1061
2026-05-10 02:54:58,636 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200131.taz rows=1061
2026-05-10 02:54:59,618 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4720 total_rows=4720
2026-05-10 02:54:59,624 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200132.taz rows=4720
2026-05-10 02:55:00,091 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2107 total_rows=2107
2026-05-10 02:55:00,093 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200133.taz rows=2107
2026-05-10 02:55:00,493 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1588 total_rows=1588
2026-05-10 02:55:00,496 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200134.taz rows=1588
2026-05-10 02:55:01,407 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3886 total_rows=3886
2026-05-10 02:55:01,412 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200135.taz rows=3886
2026-05-10 02:55:02,106 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3099 total_rows=3099
2026-05-10 02:55:02,110 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200136.taz rows=3099
2026-05-10 02:55:02,240 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=581 total_rows=581
2026-05-10 02:55:02,241 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200137.taz rows=581
2026-05-10 02:55:03,319 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=5288 total_rows=5288
2026-05-10 02:55:03,325 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200138.taz rows=5288
2026-05-10 02:55:04,278 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4188 total_rows=4188
2026-05-10 02:55:04,283 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200139.taz rows=4188
2026-05-10 02:55:04,672 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1786 total_rows=1786
2026-05-10 02:55:04,675 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200140.taz rows=1786
2026-05-10 02:55:04,993 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1690 total_rows=1690
2026-05-10 02:55:04,995 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200141.taz rows=1690
2026-05-10 02:55:05,661 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2945 total_rows=2945
2026-05-10 02:55:05,664 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200142.taz rows=2945
2026-05-10 02:55:05,878 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1011 total_rows=1011
2026-05-10 02:55:05,879 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200143.taz rows=1011
2026-05-10 02:55:06,714 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3506 total_rows=3506
2026-05-10 02:55:06,719 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200144.taz rows=3506
2026-05-10 02:55:06,954 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1159 total_rows=1159
2026-05-10 02:55:06,956 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200145.taz rows=1159
2026-05-10 02:55:07,565 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2735 total_rows=2735
2026-05-10 02:55:07,569 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200146.taz rows=2735
2026-05-10 02:55:07,949 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1727 total_rows=1727
2026-05-10 02:55:07,952 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200147.taz rows=1727
2026-05-10 02:55:08,458 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2332 total_rows=2332
2026-05-10 02:55:08,462 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200148.taz rows=2332
2026-05-10 02:55:09,205 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3087 total_rows=3087
2026-05-10 02:55:09,209 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200149.taz rows=3087
2026-05-10 02:55:09,479 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1367 total_rows=1367
2026-05-10 02:55:09,481 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200150.taz rows=1367
2026-05-10 02:55:10,396 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4341 total_rows=4341
2026-05-10 02:55:10,401 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200151.taz rows=4341
2026-05-10 02:55:10,872 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2006 total_rows=2006
2026-05-10 02:55:10,876 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200152.taz rows=2006
2026-05-10 02:55:11,671 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3536 total_rows=3536
2026-05-10 02:55:11,676 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200153.taz rows=3536
2026-05-10 02:55:11,993 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1418 total_rows=1418
2026-05-10 02:55:11,995 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200154.taz rows=1418
2026-05-10 02:55:12,220 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1091 total_rows=1091
2026-05-10 02:55:12,222 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200155.taz rows=1091
2026-05-10 02:55:12,797 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2809 total_rows=2809
2026-05-10 02:55:12,802 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200156.taz rows=2809
2026-05-10 02:55:13,221 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1872 total_rows=1872
2026-05-10 02:55:13,223 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200157.taz rows=1872
2026-05-10 02:55:13,744 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2541 total_rows=2541
2026-05-10 02:55:13,747 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200158.taz rows=2541
2026-05-10 02:55:14,288 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2337 total_rows=2337
2026-05-10 02:55:14,291 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200159.taz rows=2337
2026-05-10 02:55:14,374 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=407 total_rows=407
2026-05-10 02:55:14,375 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200160.taz rows=407
2026-05-10 02:55:15,068 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3221 total_rows=3221
2026-05-10 02:55:15,071 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200161.taz rows=3221
2026-05-10 02:55:15,458 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1794 total_rows=1794
2026-05-10 02:55:15,460 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200162.taz rows=1794
2026-05-10 02:55:15,776 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1531 total_rows=1531
2026-05-10 02:55:15,778 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200163.taz rows=1531
2026-05-10 02:55:16,468 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3037 total_rows=3037
2026-05-10 02:55:16,472 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200164.taz rows=3037
2026-05-10 02:55:16,631 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=734 total_rows=734
2026-05-10 02:55:16,632 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200165.taz rows=734
2026-05-10 02:55:17,160 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2448 total_rows=2448
2026-05-10 02:55:17,163 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200166.taz rows=2448
2026-05-10 02:55:17,532 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1671 total_rows=1671
2026-05-10 02:55:17,534 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200167.taz rows=1671
2026-05-10 02:55:18,247 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3230 total_rows=3230
2026-05-10 02:55:18,251 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200168.taz rows=3230
2026-05-10 02:55:18,768 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2254 total_rows=2254
2026-05-10 02:55:18,771 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200169.taz rows=2254
2026-05-10 02:55:18,925 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=725 total_rows=725
2026-05-10 02:55:18,927 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200170.taz rows=725
2026-05-10 02:55:19,520 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2841 total_rows=2841
2026-05-10 02:55:19,524 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200171.taz rows=2841
2026-05-10 02:55:19,957 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2016 total_rows=2016
2026-05-10 02:55:19,960 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200172.taz rows=2016
2026-05-10 02:55:20,388 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1992 total_rows=1992
2026-05-10 02:55:20,391 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200173.taz rows=1992
2026-05-10 02:55:21,018 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2745 total_rows=2745
2026-05-10 02:55:21,022 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200174.taz rows=2745
2026-05-10 02:55:21,192 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=820 total_rows=820
2026-05-10 02:55:21,194 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200175.taz rows=820
2026-05-10 02:55:21,783 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2726 total_rows=2726
2026-05-10 02:55:21,787 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200176.taz rows=2726
2026-05-10 02:55:22,178 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1761 total_rows=1761
2026-05-10 02:55:22,181 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200177.taz rows=1761
2026-05-10 02:55:22,719 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2480 total_rows=2480
2026-05-10 02:55:22,722 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200178.taz rows=2480
2026-05-10 02:55:23,997 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=5032 total_rows=5032
2026-05-10 02:55:24,004 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200179.taz rows=5032
2026-05-10 02:55:24,196 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=852 total_rows=852
2026-05-10 02:55:24,197 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200180.taz rows=852
2026-05-10 02:55:25,096 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4285 total_rows=4285
2026-05-10 02:55:25,101 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200181.taz rows=4285
2026-05-10 02:55:25,484 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1737 total_rows=1737
2026-05-10 02:55:25,487 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200182.taz rows=1737
2026-05-10 02:55:25,984 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2182 total_rows=2182
2026-05-10 02:55:25,987 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200183.taz rows=2182
2026-05-10 02:55:27,318 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=5892 total_rows=5892
2026-05-10 02:55:27,325 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200184.taz rows=5892
2026-05-10 02:55:27,447 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=530 total_rows=530
2026-05-10 02:55:27,448 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200185.taz rows=530
2026-05-10 02:55:28,400 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4281 total_rows=4281
2026-05-10 02:55:28,406 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200186.taz rows=4281
2026-05-10 02:55:29,546 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4815 total_rows=4815
2026-05-10 02:55:29,552 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200187.taz rows=4815
2026-05-10 02:55:30,535 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4359 total_rows=4359
2026-05-10 02:55:30,540 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200188.taz rows=4359
2026-05-10 02:55:31,621 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4735 total_rows=4735
2026-05-10 02:55:31,626 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200189.taz rows=4735
2026-05-10 02:55:31,808 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=841 total_rows=841
2026-05-10 02:55:31,809 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200190.taz rows=841
2026-05-10 02:55:32,653 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3831 total_rows=3831
2026-05-10 02:55:32,658 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200191.taz rows=3831
2026-05-10 02:55:33,141 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2173 total_rows=2173
2026-05-10 02:55:33,144 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200192.taz rows=2173
2026-05-10 02:55:33,555 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1976 total_rows=1976
2026-05-10 02:55:33,558 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200193.taz rows=1976
2026-05-10 02:55:34,641 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=4589 total_rows=4589
2026-05-10 02:55:34,646 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200194.taz rows=4589
2026-05-10 02:55:34,823 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=792 total_rows=792
2026-05-10 02:55:34,825 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200195.taz rows=792
2026-05-10 02:55:35,432 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2565 total_rows=2565
2026-05-10 02:55:35,436 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200196.taz rows=2565
2026-05-10 02:55:36,031 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2600 total_rows=2600
2026-05-10 02:55:36,035 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200197.taz rows=2600
2026-05-10 02:55:37,254 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=5414 total_rows=5414
2026-05-10 02:55:37,260 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200198.taz rows=5414
2026-05-10 02:55:37,835 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=2542 total_rows=2542
2026-05-10 02:55:37,839 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200199.taz rows=2542
2026-05-10 02:55:38,110 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1331 total_rows=1331
2026-05-10 02:55:38,113 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200200.taz rows=1331
2026-05-10 02:55:38,826 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=3237 total_rows=3237
2026-05-10 02:55:38,830 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2020/RCS-B/RCS-B_BXB20200201.taz rows=3237
